#   1 X                Object position along x                                    [pixel]
#   2 Y                Object position along y                                    [pixel]
#   3 MAG              Object magnitude                                           [AB]
#   4 TYPE             Object type                                                [0=star, others=FITS]
#   5 ORIENTATION      Objects orientation                                        [deg]
1063.304215 997.450607 17.478317 0 0.000000 
1089.318796 1073.734642 17.157316 0 0.000000 
1116.522489 1011.670962 17.032316 0 0.000000 
1107.296795 973.333187 17.199316 0 0.000000 
1005.285979 1147.464079 15.741316 0 0.000000 
880.781180 1015.832564 16.726316 0 0.000000 
991.793689 1230.507388 14.893316 0 0.000000 
920.825566 842.222695 12.495317 0 0.000000 
1247.094995 1120.170872 15.254316 0 0.000000 
1135.634840 1247.712511 15.313316 0 0.000000 
745.610057 1070.626880 16.858316 0 0.000000 
1111.845164 1294.271044 17.582317 0 0.000000 
1322.987755 1047.130130 15.287317 0 0.000000 
1307.076252 880.133036 17.465317 0 0.000000 
725.116005 911.696704 17.194317 0 0.000000 
729.625062 1148.830306 16.638315 0 0.000000 
1345.820464 961.455463 16.812317 0 0.000000 
1199.751021 1301.442756 17.526318 0 0.000000 
698.812509 966.049961 16.038317 0 0.000000 
967.879134 695.608478 16.915318 0 0.000000 
1275.933007 1255.734370 17.688316 0 0.000000 
1358.674342 1127.119530 17.024315 0 0.000000 
1193.131208 1342.574943 16.868317 0 0.000000 
1135.342985 679.159949 11.614317 0 0.000000 
645.109478 1102.569894 13.117317 0 0.000000 
1013.073610 634.035283 16.017317 0 0.000000 
1105.421598 1405.930509 16.781315 0 0.000000 
883.343373 657.396799 16.907316 0 0.000000 
999.210663 626.776359 15.224318 0 0.000000 
1388.203715 1225.783392 17.619318 0 0.000000 
803.872804 1381.861280 17.113317 0 0.000000 
1139.476387 592.992344 15.995317 0 0.000000 
1200.653458 613.290733 15.894317 0 0.000000 
936.989488 578.982294 17.111317 0 0.000000 
734.433437 1379.595243 17.205317 0 0.000000 
1481.154428 1094.984551 16.321316 0 0.000000 
751.361482 1405.066500 17.545317 0 0.000000 
1357.637918 690.523466 17.703318 0 0.000000 
643.294221 1305.678118 15.258316 0 0.000000 
988.595362 1497.920710 15.361318 0 0.000000 
1482.675581 1162.801084 16.874317 0 0.000000 
1048.060915 1506.943307 16.465317 0 0.000000 
1412.679602 1311.646589 17.453316 0 0.000000 
566.151773 851.089958 16.832317 0 0.000000 
1511.905089 1082.167609 13.954316 0 0.000000 
1463.981768 801.097949 17.216316 0 0.000000 
1279.285331 597.373462 12.003316 0 0.000000 
769.790789 1463.776509 17.536318 0 0.000000 
1323.572357 613.472091 14.167317 0 0.000000 
1496.586197 836.656427 15.467318 0 0.000000 
718.777361 1434.768165 13.832316 0 0.000000 
586.609643 745.241578 15.239316 0 0.000000 
1040.019787 495.476903 16.664316 0 0.000000 
538.178027 807.999166 15.958317 0 0.000000 
1066.037627 486.948013 14.737316 0 0.000000 
484.881640 1063.756660 16.810316 0 0.000000 
1268.652585 532.912687 17.179316 0 0.000000 
1432.565110 656.744651 15.371317 0 0.000000 
1251.395956 523.104063 17.730316 0 0.000000 
496.588327 1181.593348 15.671316 0 0.000000 
784.078594 1520.689808 16.206316 0 0.000000 
756.842301 1508.723312 15.940317 0 0.000000 
1365.719572 583.385513 16.094316 0 0.000000 
1399.782407 607.242280 17.030317 0 0.000000 
618.692126 631.206271 14.198317 0 0.000000 
925.243836 1581.222461 17.087317 0 0.000000 
1589.867805 1031.368644 17.479317 0 0.000000 
1521.807177 1301.101785 16.111317 0 0.000000 
749.418447 515.570498 17.209316 0 0.000000 
1290.637066 1542.693636 17.598318 0 0.000000 
1583.351525 852.473951 15.841316 0 0.000000 
927.092584 1604.241692 17.233316 0 0.000000 
937.839455 1608.392238 15.863317 0 0.000000 
459.034276 848.727738 17.374317 0 0.000000 
1014.513413 431.460421 17.788317 0 0.000000 
1569.879476 792.330937 14.527316 0 0.000000 
959.959668 1617.272030 17.531317 0 0.000000 
720.962324 508.221290 14.164316 0 0.000000 
650.404372 529.977350 16.196316 0 0.000000 
426.754641 1207.603554 17.168316 0 0.000000 
1466.471803 1479.304310 17.099318 0 0.000000 
1127.703193 392.957103 16.862316 0 0.000000 
1215.552955 1635.251106 17.395317 0 0.000000 
1104.311584 1662.001669 16.821316 0 0.000000 
477.962151 683.585969 14.593316 0 0.000000 
1459.771613 547.361921 16.882317 0 0.000000 
1159.253069 387.322831 16.731318 0 0.000000 
457.724023 1372.184457 16.926315 0 0.000000 
864.717126 1683.287400 14.698317 0 0.000000 
1648.040918 758.356143 17.121317 0 0.000000 
1543.818817 586.240533 16.846317 0 0.000000 
1335.715428 1629.745310 15.158318 0 0.000000 
363.366937 1209.965387 17.229317 0 0.000000 
724.235418 1642.616075 17.513317 0 0.000000 
1087.688823 338.040312 14.362316 0 0.000000 
1344.606502 401.930287 15.696316 0 0.000000 
1222.530190 1695.395230 17.734316 0 0.000000 
361.400565 1267.687772 17.445314 0 0.000000 
344.558604 807.734740 17.354315 0 0.000000 
1654.246894 1374.874044 17.085318 0 0.000000 
491.304868 1516.564335 17.244316 0 0.000000 
310.722328 881.348004 17.088316 0 0.000000 
1078.407255 1750.278211 17.490314 0 0.000000 
1459.837274 1622.805975 16.964317 0 0.000000 
1768.238209 971.696200 14.322317 0 0.000000 
1710.641499 1319.812973 16.142315 0 0.000000 
1142.084689 284.729130 17.253317 0 0.000000 
438.062315 1491.203284 16.836317 0 0.000000 
331.144436 728.209050 16.058315 0 0.000000 
1167.270386 282.219313 17.157316 0 0.000000 
416.155358 1480.602670 14.803316 0 0.000000 
1719.198761 703.637021 14.044317 0 0.000000 
759.464198 1748.155041 16.479317 0 0.000000 
1792.650805 1101.938091 16.018316 0 0.000000 
523.291574 433.116377 16.895317 0 0.000000 
1740.227214 1320.169391 16.916317 0 0.000000 
415.155899 1506.202931 14.685316 0 0.000000 
1601.790805 1546.448398 17.448315 0 0.000000 
1140.717711 249.663937 16.386316 0 0.000000 
1793.586432 879.355687 16.190317 0 0.000000 
1653.548157 553.044570 13.744316 0 0.000000 
1718.360121 646.958642 16.717318 0 0.000000 
